ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
00501,35620,HOLTSVILLE,NY,0.000000000,1.000000000,0.000000000,1.000000000
00601,38660,ADJUNTAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00602,10380,AGUADA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00603,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00604,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00605,10380,AGUADILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00606,99999,MARICAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00610,10380,ANASCO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00611,10380,ANGELES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00612,11640,ARECIBO,PR,0.995220977,0.999196787,0.997014925,0.995635143
00612,10380,ARECIBO,PR,0.000930429,0.000401606,0.002985075,0.000932662
00612,41980,ARECIBO,PR,0.003848594,0.000401606,0.000000000,0.003432195
00613,11640,ARECIBO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00614,11640,ARECIBO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00616,11640,BAJADERO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00617,41980,BARCELONETA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00622,41900,BOQUERON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00623,41900,CABO ROJO,PR,0.999171711,1.000000000,1.000000000,0.999227340
00623,32420,CABO ROJO,PR,0.000828289,0.000000000,0.000000000,0.000772660
00624,49500,PENUELAS,PR,0.998938851,1.000000000,1.000000000,0.998996614
00624,38660,PENUELAS,PR,0.001061149,0.000000000,0.000000000,0.001003386
00627,11640,CAMUY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00631,10380,CASTANER,PR,0.000000000,0.000000000,1.000000000,1.000000000
00637,41900,SABANA GRANDE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00638,41980,CIALES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00641,38660,UTUADO,PR,0.027617017,0.004665630,0.288235294,0.030388295
00641,10380,UTUADO,PR,0.972382983,0.995334370,0.711764706,0.969611705
00646,41980,DORADO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00647,41900,ENSENADA,PR,0.008302319,0.000000000,0.000000000,0.008046615
00647,49500,ENSENADA,PR,0.991697681,1.000000000,1.000000000,0.991953385
00650,11640,FLORIDA,PR,0.139644541,0.006250000,0.172413793,0.136068736
00650,41980,FLORIDA,PR,0.860355459,0.993750000,0.827586207,0.863931264
00652,11640,GARROCHALES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00653,49500,GUANICA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00656,49500,GUAYANILLA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00659,11640,HATILLO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00660,32420,HORMIGUEROS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00662,11640,ISABELA,PR,0.001124629,0.000734754,0.000000000,0.001085520
00662,10380,ISABELA,PR,0.998875371,0.999265246,1.000000000,0.998914480
00664,27580,JAYUYA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00667,41900,LAJAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00669,10380,LARES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00670,32420,LAS MARIAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00674,41980,MANATI,PR,1.000000000,1.000000000,1.000000000,1.000000000
00676,10380,MOCA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00677,10380,RINCON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00678,11640,QUEBRADILLAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00680,32420,MAYAGUEZ,PR,0.999952658,0.999619772,1.000000000,0.999919695
00680,41900,MAYAGUEZ,PR,0.000000000,0.000380228,0.000000000,0.000040153
00680,10380,MAYAGUEZ,PR,0.000047342,0.000000000,0.000000000,0.000040153
00681,32420,MAYAGUEZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00682,32420,MAYAGUEZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00683,41900,SAN GERMAN,PR,0.989311537,0.997757848,0.992094862,0.989905545
00683,32420,SAN GERMAN,PR,0.010688463,0.002242152,0.007905138,0.010094455
00685,10380,SAN SEBASTIAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00687,41980,MOROVIS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00688,11640,SABANA HOYOS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00690,10380,SAN ANTONIO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00692,41980,VEGA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00693,41980,VEGA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00694,41980,VEGA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00698,49500,YAUCO,PR,0.998543601,1.000000000,1.000000000,0.998656365
00698,41900,YAUCO,PR,0.001456399,0.000000000,0.000000000,0.001343635
00703,41980,AGUAS BUENAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00704,17640,AGUIRRE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00705,41980,AIBONITO,PR,0.998713661,1.000000000,1.000000000,0.998855180
00705,17620,AIBONITO,PR,0.001286339,0.000000000,0.000000000,0.001144820
00707,41980,MAUNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00714,25020,ARROYO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00715,38660,MERCEDITA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00716,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00717,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00718,41980,NAGUABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00719,41980,NARANJITO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00720,41980,OROCOVIS,PR,0.893411176,0.975460123,1.000000000,0.898969394
00720,38660,OROCOVIS,PR,0.106588824,0.024539877,0.000000000,0.101030606
00721,41980,PALMER,PR,1.000000000,1.000000000,1.000000000,1.000000000
00723,41980,PATILLAS,PR,0.163064516,0.006269592,0.000000000,0.153647808
00723,25020,PATILLAS,PR,0.836935484,0.993730408,1.000000000,0.846352192
00725,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00726,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00727,41980,CAGUAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00728,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00729,41980,CANOVANAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00730,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00731,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00732,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00733,38660,PONCE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00735,41980,CEIBA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00736,41980,CAYEY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00737,41980,CAYEY,PR,1.000000000,1.000000000,1.000000000,1.000000000
00738,41980,FAJARDO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00739,41980,CIDRA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00740,41980,PUERTO REAL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00741,41980,PUNTA SANTIAGO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00742,41980,ROOSEVELT ROADS,PR,0.000000000,0.000000000,1.000000000,1.000000000
00744,41980,RIO BLANCO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00745,41980,RIO GRANDE,PR,1.000000000,1.000000000,1.000000000,1.000000000
00751,42180,SALINAS,PR,0.001312649,0.000000000,0.000000000,0.001218702
00751,17640,SALINAS,PR,0.998687351,1.000000000,1.000000000,0.998781298
00754,41980,SAN LORENZO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00757,17620,SANTA ISABEL,PR,0.002121246,0.000000000,0.000000000,0.002013778
00757,42180,SANTA ISABEL,PR,0.997878754,1.000000000,1.000000000,0.997986222
00765,99999,VIEQUES,PR,1.000000000,1.000000000,1.000000000,1.000000000
00766,38660,VILLALBA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00767,41980,YABUCOA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00769,17620,COAMO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00771,41980,LAS PIEDRAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00772,41980,LOIZA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00773,41980,LUQUILLO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00775,99999,CULEBRA,PR,0.000000000,0.000000000,1.000000000,1.000000000
00777,41980,JUNCOS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00778,41980,GURABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00780,38660,COTO LAUREL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00782,41980,COMERIO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00783,41980,COROZAL,PR,1.000000000,1.000000000,1.000000000,1.000000000
00784,25020,GUAYAMA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00785,25020,GUAYAMA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00786,41980,LA PLATA,PR,0.000000000,0.000000000,1.000000000,1.000000000
00791,41980,HUMACAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00792,41980,HUMACAO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00794,41980,BARRANQUITAS,PR,1.000000000,1.000000000,1.000000000,1.000000000
00795,38660,JUANA DIAZ,PR,1.000000000,1.000000000,1.000000000,1.000000000
00801,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00802,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00803,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00804,99999,ST THOMAS,VI,1.000000000,1.000000000,1.000000000,1.000000000
00820,99999,CHRISTIANSTED,VI,1.000000000,1.000000000,1.000000000,1.000000000
00830,99999,ST JOHN,VI,1.000000000,1.000000000,1.000000000,1.000000000
00831,99999,ST JOHN,VI,1.000000000,1.000000000,1.000000000,1.000000000
00840,99999,FREDERIKSTED,VI,1.000000000,1.000000000,1.000000000,1.000000000
00850,99999,KINGSHILL,VI,1.000000000,1.000000000,1.000000000,1.000000000
00901,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00902,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00907,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00908,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00909,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00910,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00911,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00912,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00913,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00914,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00915,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00916,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00917,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00918,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00919,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00920,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00921,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00922,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00923,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00924,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00925,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00926,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00927,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00928,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00929,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00931,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00934,41980,FORT BUCHANAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00935,41980,SAN JUAN,PR,0.000000000,1.000000000,0.000000000,1.000000000
00936,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00937,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00940,41980,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00949,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00950,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00951,41980,TOA BAJA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00952,41980,SABANA SECA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00953,41980,TOA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00954,41980,TOA ALTA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00956,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00957,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00958,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00959,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00960,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00961,41980,BAYAMON,PR,1.000000000,1.000000000,1.000000000,1.000000000
00962,41980,CATANO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00963,41980,CATANO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00965,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00966,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00968,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00969,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00970,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00971,41980,GUAYNABO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00975,41980,SAN JUAN,PR,0.000000000,1.000000000,1.000000000,1.000000000
00976,41980,TRUJILLO ALTO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00977,41980,TRUJILLO ALTO,PR,1.000000000,1.000000000,1.000000000,1.000000000
00979,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00981,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00982,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00983,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00984,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00985,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00986,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00987,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
00988,41980,CAROLINA,PR,1.000000000,1.000000000,1.000000000,1.000000000
01001,44140,AGAWAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01002,44140,AMHERST,MA,1.000000000,1.000000000,1.000000000,1.000000000
01003,44140,AMHERST,MA,1.000000000,1.000000000,1.000000000,1.000000000
01004,44140,AMHERST,MA,1.000000000,1.000000000,1.000000000,1.000000000
01005,49340,BARRE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01007,44140,BELCHERTOWN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01008,44140,BLANDFORD,MA,0.840864440,0.952380952,1.000000000,0.863105175
01008,38340,BLANDFORD,MA,0.159135560,0.047619048,0.000000000,0.136894825
01009,44140,BONDSVILLE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01010,44140,BRIMFIELD,MA,0.972482436,1.000000000,1.000000000,0.973580663
01010,49340,BRIMFIELD,MA,0.027517564,0.000000000,0.000000000,0.026419337
01011,44140,CHESTER,MA,1.000000000,1.000000000,1.000000000,1.000000000
01012,44140,CHESTERFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01013,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01014,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01020,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01021,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01022,44140,CHICOPEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01026,44140,CUMMINGTON,MA,0.954305800,1.000000000,0.958333333,0.956239870
01026,38340,CUMMINGTON,MA,0.045694200,0.000000000,0.041666667,0.043760130
01027,44140,EASTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01028,44140,EAST LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01029,38340,EAST OTIS,MA,0.000000000,0.000000000,1.000000000,1.000000000
01030,44140,FEEDING HILLS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01031,49340,GILBERTVILLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01032,44140,GOSHEN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01033,44140,GRANBY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01034,44140,GRANVILLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01035,44140,HADLEY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01036,44140,HAMPDEN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01037,49340,HARDWICK,MA,0.000000000,1.000000000,1.000000000,1.000000000
01038,44140,HATFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01039,44140,HAYDENVILLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01040,44140,HOLYOKE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01041,44140,HOLYOKE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01050,44140,HUNTINGTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01053,44140,LEEDS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01054,44140,LEVERETT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01056,44140,LUDLOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01057,44140,MONSON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01059,44140,NORTH AMHERST,MA,0.000000000,1.000000000,0.000000000,1.000000000
01060,44140,NORTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01061,44140,NORTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01062,44140,FLORENCE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01063,44140,NORTHAMPTON,MA,0.000000000,1.000000000,1.000000000,1.000000000
01066,44140,NORTH HATFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01068,49340,OAKHAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01069,44140,PALMER,MA,1.000000000,1.000000000,1.000000000,1.000000000
01070,44140,PLAINFIELD,MA,0.993421053,1.000000000,1.000000000,0.993506494
01070,38340,PLAINFIELD,MA,0.006578947,0.000000000,0.000000000,0.006493506
01071,44140,RUSSELL,MA,1.000000000,1.000000000,1.000000000,1.000000000
01072,44140,SHUTESBURY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01073,44140,SOUTHAMPTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01074,49340,SOUTH BARRE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01075,44140,SOUTH HADLEY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01077,44140,SOUTHWICK,MA,1.000000000,1.000000000,1.000000000,1.000000000
01079,44140,THORNDIKE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01080,44140,THREE RIVERS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01081,44140,WALES,MA,1.000000000,1.000000000,1.000000000,1.000000000
01082,49340,WARE,MA,0.064427421,0.088948787,0.075471698,0.066608997
01082,44140,WARE,MA,0.935572579,0.911051213,0.924528302,0.933391003
01083,49340,WARREN,MA,0.000000000,0.000000000,1.000000000,1.000000000
01084,44140,WEST CHESTERFIELD,MA,1.000000000,0.000000000,1.000000000,1.000000000
01085,44140,WESTFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01086,44140,WESTFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01088,44140,WEST HATFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01089,44140,WEST SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01090,44140,WEST SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01092,49340,WEST WARREN,MA,0.000000000,0.000000000,1.000000000,1.000000000
01093,44140,WHATELY,MA,0.000000000,0.000000000,1.000000000,1.000000000
01094,49340,WHEELWRIGHT,MA,0.000000000,1.000000000,1.000000000,1.000000000
01095,44140,WILBRAHAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
01096,44140,WILLIAMSBURG,MA,1.000000000,1.000000000,1.000000000,1.000000000
01097,44140,WORONOCO,MA,0.000000000,0.000000000,1.000000000,1.000000000
01098,44140,WORTHINGTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01101,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01103,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01104,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01105,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01106,44140,LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01107,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01108,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01109,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01111,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01115,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01116,44140,LONGMEADOW,MA,1.000000000,1.000000000,1.000000000,1.000000000
01118,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01119,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01128,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01129,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01138,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01139,44140,SPRINGFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01144,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01151,44140,INDIAN ORCHARD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01152,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01199,44140,SPRINGFIELD,MA,0.000000000,1.000000000,0.000000000,1.000000000
01201,38340,PITTSFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01202,38340,PITTSFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01220,38340,ADAMS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01222,38340,ASHLEY FALLS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01223,44140,BECKET,MA,0.001332445,0.000000000,0.000000000,0.001306336
01223,38340,BECKET,MA,0.998667555,1.000000000,1.000000000,0.998693664
01224,38340,BERKSHIRE,MA,1.000000000,0.000000000,1.000000000,1.000000000
01225,38340,CHESHIRE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01226,38340,DALTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01227,38340,DALTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01229,38340,GLENDALE,MA,0.000000000,1.000000000,1.000000000,1.000000000
01230,38340,GREAT BARRINGTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01235,38340,HINSDALE,MA,0.958801498,0.978723404,1.000000000,0.964342314
01235,44140,HINSDALE,MA,0.041198502,0.021276596,0.000000000,0.035657686
01236,38340,HOUSATONIC,MA,1.000000000,1.000000000,1.000000000,1.000000000
01237,38340,LANESBOROUGH,MA,1.000000000,1.000000000,1.000000000,1.000000000
01238,38340,LEE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01240,38340,LENOX,MA,1.000000000,1.000000000,1.000000000,1.000000000
01242,38340,LENOX DALE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01243,44140,MIDDLEFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
01244,38340,MILL RIVER,MA,0.000000000,1.000000000,1.000000000,1.000000000
01245,38340,MONTEREY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01247,38340,NORTH ADAMS,MA,0.995916613,1.000000000,1.000000000,0.996510560
01247,44140,NORTH ADAMS,MA,0.004083387,0.000000000,0.000000000,0.003489440
01252,38340,NORTH EGREMONT,MA,0.000000000,0.000000000,1.000000000,1.000000000
01253,38340,OTIS,MA,1.000000000,1.000000000,1.000000000,1.000000000
01254,38340,RICHMOND,MA,1.000000000,1.000000000,1.000000000,1.000000000
01255,38340,SANDISFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01256,38340,SAVOY,MA,1.000000000,1.000000000,1.000000000,1.000000000
01257,38340,SHEFFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01258,38340,SOUTH EGREMONT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01259,38340,SOUTHFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01260,38340,SOUTH LEE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01262,38340,STOCKBRIDGE,MA,0.000000000,0.000000000,1.000000000,1.000000000
01263,38340,STOCKBRIDGE,MA,0.000000000,1.000000000,0.000000000,1.000000000
01264,38340,TYRINGHAM,MA,0.000000000,0.000000000,1.000000000,1.000000000
01266,38340,WEST STOCKBRIDGE,MA,1.000000000,1.000000000,1.000000000,1.000000000
01267,38340,WILLIAMSTOWN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01270,38340,WINDSOR,MA,1.000000000,1.000000000,1.000000000,1.000000000
01301,44140,GREENFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01302,44140,GREENFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01330,44140,ASHFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01331,44140,ATHOL,MA,0.001573564,0.002444988,0.000000000,0.001553892
01331,49340,ATHOL,MA,0.998426436,0.997555012,1.000000000,0.998446108
01337,44140,BERNARDSTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
01338,44140,BUCKLAND,MA,1.000000000,1.000000000,1.000000000,1.000000000
01339,44140,CHARLEMONT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01340,44140,COLRAIN,MA,1.000000000,1.000000000,1.000000000,1.000000000
